,ID Cliente,Abandono,Género,Adulto mayor,Con pareja,Dependientes,Antigüedad,Servicio Telefónico,Líneas Múltiples,Servicio de Internet,Seguridad Online,Copia de Seguridad Online,Protección Dispositivo,Soporte Técnico,Streaming TV,Streaming Películas,Tipo de contrato,Facturación Sin Papel,Método de Pago,Cargos Mensuales,Cargos Totales,Cargos Diarios,Numero de Servicios
4070,5569-OUICF,Sí,Femenino,Sí,Sí,No,28,Sí,1,Fibra óptica,0,0,0,1,1,1,Mensual,Sí,Tarjeta de crédito (automático),101.3,2812.2,3.3766666666666665,6
4071,5570-PTWEH,Sí,Femenino,No,Sí,No,3,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),75.15,216.75,2.5050000000000003,3
4073,5572-ZDXHY,Sí,Femenino,No,No,No,22,Sí,0,Fibra óptica,0,1,0,0,0,1,Mensual,Sí,Cheque por correo,84.3,1855.65,2.81,4
4074,5574-NXZIU,No,Masculino,No,No,No,63,Sí,0,Fibra óptica,1,1,1,1,1,1,Semestral,No,Tarjeta de crédito (automático),109.2,7049.75,3.64,8
4075,5575-GNVDE,No,Masculino,No,No,No,34,Sí,0,DSL,1,0,1,0,0,0,Anual,No,Cheque por correo,56.95,1889.5,1.8983333333333334,4
4076,5575-TPIZQ,No,Masculino,No,No,No,46,Sí,1,Fibra óptica,1,0,0,0,1,0,Mensual,Sí,Tarjeta de crédito (automático),89.15,4245.55,2.9716666666666667,5
4077,5577-OTWWW,Sí,Femenino,No,No,No,15,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Transferencia bancaria (automática),19.75,297.3,0.6583333333333333,1
4078,5578-NKCXI,No,Femenino,No,Sí,Sí,58,Sí,0,Fibra óptica,1,1,0,0,1,1,Anual,No,Tarjeta de crédito (automático),99.25,5846.65,3.308333333333333,6
4079,5583-EJXRD,No,Masculino,No,Sí,Sí,44,No,Sin servicio telefónico,DSL,1,1,1,1,0,1,Semestral,Sí,Tarjeta de crédito (automático),54.05,2375.2,1.8016666666666665,6
4080,5583-SXDAG,Sí,Masculino,No,Sí,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,No,Cheque electrónico,70.0,70.0,2.3333333333333335,2
4082,5590-BYNII,Sí,Masculino,No,No,No,22,Sí,1,Fibra óptica,1,0,0,0,1,1,Mensual,Sí,Cheque electrónico,100.75,2095.0,3.3583333333333334,6
4083,5590-YRFJT,Sí,Femenino,No,Sí,No,20,No,Sin servicio telefónico,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,24.45,482.8,0.815,1
4084,5590-ZSKRV,No,Femenino,No,Sí,Sí,8,Sí,0,DSL,1,1,0,0,0,0,Mensual,No,Cheque por correo,54.65,482.25,1.8216666666666665,4
4085,5593-SUAOO,No,Femenino,No,Sí,Sí,24,Sí,1,Fibra óptica,0,1,1,0,0,0,Anual,No,Transferencia bancaria (automática),83.15,2033.05,2.771666666666667,5
4086,5597-GLBUC,Sí,Femenino,No,No,No,1,Sí,0,Fibra óptica,0,0,1,0,1,0,Mensual,Sí,Cheque electrónico,85.45,85.45,2.8483333333333336,4
4087,5598-IKHQQ,No,Femenino,No,No,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),25.45,1866.45,0.8483333333333333,2
4088,5599-HVLTW,No,Femenino,Sí,No,No,14,Sí,1,Fibra óptica,0,0,1,0,0,0,Mensual,Sí,Transferencia bancaria (automática),80.35,1058.1,2.6783333333333332,4
4089,5600-KTXFM,No,Masculino,No,Sí,Sí,2,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,No,Cheque por correo,69.95,143.9,2.3316666666666666,2
4090,5600-PDUJF,No,Masculino,No,No,No,6,Sí,0,DSL,0,0,0,1,0,0,Mensual,Sí,Tarjeta de crédito (automático),49.5,312.7,1.65,3
4091,5602-BVFMK,No,Femenino,No,No,No,12,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.3,228.75,0.6433333333333333,1
4092,5605-IYGFG,No,Femenino,No,No,No,7,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),69.85,515.45,2.328333333333333,2
4093,5605-XNWEN,No,Masculino,Sí,Sí,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),25.0,1802.55,0.8333333333333334,2
4094,5606-AMZBO,No,Femenino,No,Sí,No,10,Sí,1,Fibra óptica,1,0,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),78.15,765.15,2.605,4
4095,5609-CEBID,Sí,Femenino,Sí,No,No,20,Sí,1,Fibra óptica,0,1,1,0,0,1,Mensual,Sí,Cheque electrónico,94.1,1782.4,3.1366666666666663,6
4096,5609-IMCGG,No,Femenino,No,No,No,15,Sí,1,Fibra óptica,1,0,1,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),84.35,1302.65,2.8116666666666665,5
4097,5614-DNZCE,No,Femenino,No,No,No,58,Sí,0,DSL,1,1,1,1,0,0,Semestral,Sí,Tarjeta de crédito (automático),64.9,3795.45,2.1633333333333336,6
4098,5616-PRTNT,Sí,Masculino,No,No,Sí,20,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Cheque electrónico,19.4,374.5,0.6466666666666666,1
4099,5619-PTMIK,No,Femenino,No,Sí,No,46,Sí,1,DSL,1,0,0,0,0,0,Mensual,No,Cheque electrónico,53.1,2459.8,1.77,4
4100,5619-XZZKR,No,Masculino,No,No,No,4,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.95,68.2,0.6649999999999999,1
4101,5622-UEJFI,No,Femenino,No,Sí,Sí,35,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Tarjeta de crédito (automático),25.4,949.8,0.8466666666666666,2
4102,5624-BQSSA,Sí,Femenino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.95,20.95,0.6983333333333334,1
4103,5624-RYAMH,No,Femenino,No,No,No,9,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Cheque electrónico,19.5,178.85,0.65,1
4104,5626-MGTUK,No,Femenino,No,No,No,20,Sí,1,Fibra óptica,1,0,0,0,1,0,Mensual,Sí,Transferencia bancaria (automática),89.1,1879.25,2.9699999999999998,5
4105,5627-TVBPP,No,Femenino,No,No,Sí,35,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Tarjeta de crédito (automático),20.1,644.5,0.67,1
4106,5628-FCGYG,No,Masculino,No,No,No,21,Sí,1,Fibra óptica,0,0,0,0,0,1,Mensual,Sí,Cheque electrónico,84.1,1737.45,2.8033333333333332,4
4107,5628-RKIFK,No,Femenino,Sí,No,No,49,Sí,1,Fibra óptica,1,0,0,0,1,1,Mensual,No,Tarjeta de crédito (automático),101.55,5070.4,3.385,6
4108,5630-AHZIL,No,Femenino,No,No,Sí,3,Sí,0,DSL,1,0,0,1,0,1,Mensual,Sí,Transferencia bancaria (automática),64.5,177.4,2.15,5
4109,5630-IXDXV,No,Femenino,No,No,No,47,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,106.35,4849.1,3.545,7
4110,5639-NTUPK,No,Masculino,No,No,Sí,13,Sí,0,DSL,1,0,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),52.1,670.65,1.7366666666666668,3
4111,5640-CAXOA,No,Femenino,No,No,No,30,No,Sin servicio telefónico,DSL,0,0,0,1,0,1,Anual,Sí,Tarjeta de crédito (automático),40.35,1187.05,1.345,3
4112,5641-DMBFJ,No,Femenino,No,Sí,No,58,Sí,1,DSL,1,0,1,1,1,1,Semestral,Sí,Cheque electrónico,84.3,4916.4,2.81,8
4113,5642-MHDQT,No,Femenino,No,Sí,Sí,53,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Transferencia bancaria (automática),19.85,1039.45,0.6616666666666667,1
4114,5644-PDMZC,Sí,Femenino,Sí,No,No,2,Sí,1,Fibra óptica,0,1,0,0,0,1,Mensual,No,Cheque electrónico,89.5,161.5,2.9833333333333334,5
4115,5647-FXOTP,No,Femenino,Sí,Sí,No,60,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,105.9,6401.25,3.5300000000000002,7
4116,5647-URDKA,No,Masculino,No,Sí,Sí,8,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,19.7,130.25,0.6566666666666666,1
4117,5649-ANRML,Sí,Masculino,Sí,No,No,2,Sí,0,Fibra óptica,0,1,1,1,0,1,Mensual,Sí,Tarjeta de crédito (automático),95.1,180.25,3.17,6
4118,5649-RXQTV,No,Masculino,No,No,No,51,Sí,0,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,99.0,5038.15,3.3,6
4119,5649-TJHOV,Sí,Masculino,Sí,Sí,No,27,No,Sin servicio telefónico,DSL,0,0,0,0,0,1,Mensual,No,Transferencia bancaria (automática),36.5,1032.0,1.2166666666666666,2
4120,5649-VUKMC,Sí,Femenino,No,No,No,12,Sí,0,Fibra óptica,0,0,1,0,1,1,Anual,No,Cheque por correo,95.5,1115.15,3.183333333333333,5
4121,5650-VDUDS,Sí,Femenino,No,No,No,4,No,Sin servicio telefónico,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,24.25,96.05,0.8083333333333333,1
4122,5650-YLIBA,No,Masculino,No,No,No,31,Sí,1,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,81.15,2640.55,2.705,4
4123,5651-CPDND,No,Masculino,No,No,No,10,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque por correo,46.0,492.1,1.5333333333333334,2
4124,5651-CRHKQ,No,Femenino,No,Sí,No,41,Sí,0,Fibra óptica,0,1,1,1,0,0,Anual,Sí,Transferencia bancaria (automática),86.2,3339.05,2.8733333333333335,5
4125,5651-WYIPH,No,Femenino,Sí,No,No,18,Sí,0,DSL,0,1,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),49.85,865.75,1.6616666666666666,3
4126,5651-YLPRD,No,Femenino,No,Sí,Sí,32,Sí,0,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,86.1,2723.75,2.8699999999999997,4
4127,5652-MSDEY,No,Femenino,No,No,No,10,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,75.75,777.3,2.525,3
4129,5655-JSMZM,Sí,Masculino,Sí,No,No,49,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Cheque electrónico,96.2,4718.25,3.2066666666666666,5
4130,5656-JAMLX,No,Masculino,No,No,No,62,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),19.85,1253.65,0.6616666666666667,1
4131,5656-MJEFC,No,Masculino,No,Sí,Sí,42,No,Sin servicio telefónico,DSL,1,0,1,1,1,0,Semestral,No,Tarjeta de crédito (automático),48.15,2032.3,1.605,5
4132,5663-QBGIS,No,Masculino,Sí,Sí,No,72,Sí,1,Fibra óptica,0,1,0,0,1,1,Semestral,No,Transferencia bancaria (automática),98.35,6929.4,3.2783333333333333,6
4133,5666-CYCYZ,No,Femenino,No,No,No,24,Sí,1,Fibra óptica,0,0,0,1,0,1,Mensual,Sí,Cheque electrónico,89.55,2259.35,2.985,5
4134,5666-MBJPT,No,Masculino,No,No,No,65,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),25.1,1725.0,0.8366666666666667,2
4135,5668-MEISB,No,Femenino,No,Sí,Sí,72,Sí,1,Fibra óptica,1,1,1,1,1,0,Semestral,No,Tarjeta de crédito (automático),106.1,7657.4,3.5366666666666666,8
4136,5669-SRAIP,Sí,Femenino,No,No,No,5,No,Sin servicio telefónico,DSL,0,0,1,0,0,1,Mensual,No,Cheque electrónico,39.5,210.75,1.3166666666666667,3
4137,5671-RQRLP,No,Femenino,Sí,Sí,No,70,Sí,1,Fibra óptica,0,0,0,0,0,0,Semestral,Sí,Tarjeta de crédito (automático),75.65,5411.4,2.521666666666667,3
4138,5671-UUNXD,No,Femenino,Sí,Sí,No,50,Sí,1,Fibra óptica,0,0,0,1,1,1,Anual,Sí,Cheque electrónico,100.65,5189.75,3.355,6
4139,5673-FSSMF,Sí,Femenino,No,No,No,1,Sí,1,DSL,0,0,0,0,0,1,Mensual,Sí,Cheque electrónico,60.15,60.15,2.005,4
4140,5673-TIYIB,Sí,Masculino,No,No,No,2,No,Sin servicio telefónico,DSL,0,1,1,1,0,0,Mensual,Sí,Tarjeta de crédito (automático),40.4,77.15,1.3466666666666667,4
4141,5676-CFLYY,No,Masculino,No,Sí,Sí,71,Sí,0,DSL,0,1,0,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),73.35,5154.5,2.445,6
4142,5678-VFNEQ,No,Femenino,No,Sí,No,71,Sí,1,Fibra óptica,1,0,1,0,1,1,Anual,Sí,Tarjeta de crédito (automático),104.1,7412.25,3.4699999999999998,7
4143,5680-LQOGP,No,Femenino,No,No,No,68,Sí,0,DSL,1,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),82.45,5646.6,2.7483333333333335,8
4144,5681-LLOEI,No,Masculino,No,Sí,Sí,43,Sí,1,Fibra óptica,1,0,1,1,0,0,Anual,Sí,Tarjeta de crédito (automático),91.25,4013.8,3.0416666666666665,6
4145,5684-FJVYR,No,Femenino,No,Sí,Sí,72,Sí,1,Fibra óptica,1,1,0,1,0,0,Semestral,Sí,Transferencia bancaria (automática),90.35,6563.4,3.0116666666666663,6
4146,5685-IIXLY,Sí,Femenino,No,Sí,Sí,5,Sí,0,Fibra óptica,0,1,0,0,0,1,Mensual,Sí,Cheque electrónico,83.6,404.2,2.7866666666666666,4
4147,5686-CMAWK,No,Masculino,No,No,No,17,Sí,1,Fibra óptica,0,0,1,1,0,0,Anual,No,Cheque electrónico,86.75,1410.25,2.8916666666666666,5
4148,5687-DKDTV,Sí,Femenino,No,No,No,4,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.35,77.5,0.6783333333333333,1
4149,5688-KZTSN,Sí,Masculino,No,Sí,Sí,15,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Cheque electrónico,20.0,288.05,0.6666666666666666,1
4150,5692-FPTAH,Sí,Femenino,No,No,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,45.4,45.4,1.5133333333333332,2
4151,5692-ICXLW,No,Masculino,Sí,No,No,31,Sí,1,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,90.7,2845.15,3.0233333333333334,5
4152,5693-PIPCS,No,Masculino,No,No,No,41,Sí,0,Fibra óptica,0,1,0,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),99.65,4220.35,3.3216666666666668,6
4153,5696-CEIQJ,No,Masculino,No,Sí,Sí,67,Sí,0,Fibra óptica,0,1,1,1,1,1,Semestral,No,Transferencia bancaria (automática),103.15,6895.5,3.4383333333333335,7
4154,5696-EXCYS,No,Masculino,No,No,No,17,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),19.45,369.05,0.6483333333333333,1
4155,5696-JVVQY,No,Femenino,No,Sí,Sí,48,Sí,0,DSL,1,1,1,0,0,1,Semestral,Sí,Tarjeta de crédito (automático),70.1,3238.4,2.3366666666666664,6
4156,5696-QURRL,Sí,Masculino,No,No,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,45.05,45.05,1.5016666666666665,2
4157,5697-GOMBF,No,Femenino,Sí,Sí,Sí,28,No,Sin servicio telefónico,DSL,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,35.9,973.65,1.1966666666666665,2
4158,5698-BQJOH,Sí,Femenino,No,No,No,9,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,No,Cheque electrónico,94.4,857.25,3.146666666666667,5
4159,5699-BNCAS,No,Masculino,Sí,No,No,71,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,24.65,1766.75,0.8216666666666667,2
4160,5701-GUXDC,No,Femenino,No,Sí,No,26,No,Sin servicio telefónico,DSL,1,0,1,0,0,0,Anual,No,Tarjeta de crédito (automático),35.4,978.6,1.18,3
4161,5701-SVCWR,No,Femenino,No,No,Sí,1,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,24.0,24.0,0.8,2
4162,5701-YVSVF,No,Femenino,Sí,Sí,No,11,Sí,0,Fibra óptica,0,0,0,1,1,0,Mensual,Sí,Cheque electrónico,82.9,880.05,2.7633333333333336,4
4163,5701-ZIKJE,No,Masculino,No,No,No,13,Sí,0,DSL,0,0,0,1,0,0,Mensual,Sí,Cheque por correo,50.55,610.75,1.6849999999999998,3
4164,5702-KVQRD,No,Masculino,No,Sí,No,71,Sí,0,DSL,1,0,1,1,1,1,Semestral,Sí,Cheque electrónico,82.55,5832.65,2.7516666666666665,7
4165,5702-SKUOB,No,Femenino,No,Sí,No,4,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.6,93.45,0.6533333333333334,1
4166,5707-ORNDZ,Sí,Masculino,Sí,No,No,9,Sí,1,DSL,1,0,0,0,0,0,Mensual,No,Cheque electrónico,54.55,494.05,1.8183333333333331,4
4167,5707-ZMDJP,No,Masculino,No,Sí,Sí,53,Sí,0,DSL,1,1,0,1,1,0,Semestral,Sí,Cheque por correo,69.7,3729.6,2.3233333333333333,6
4168,5708-EVONK,Sí,Femenino,No,Sí,Sí,58,Sí,1,Fibra óptica,1,1,0,0,0,1,Mensual,Sí,Transferencia bancaria (automática),93.4,5435.6,3.1133333333333337,6
4169,5709-LVOEQ,No,Femenino,No,Sí,Sí,0,Sí,0,DSL,1,1,1,0,1,1,Semestral,No,Cheque por correo,80.85,0.0,2.695,7
4170,5712-AHQNN,No,Femenino,No,No,No,43,Sí,0,Fibra óptica,0,1,1,0,1,0,Mensual,Sí,Cheque electrónico,91.65,3954.1,3.055,5
4171,5712-PTIWW,Sí,Masculino,No,No,No,2,Sí,0,Fibra óptica,0,0,1,1,0,0,Mensual,Sí,Cheque electrónico,79.85,152.45,2.6616666666666666,4
4172,5712-VBOXD,No,Femenino,No,No,No,4,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Tarjeta de crédito (automático),20.15,68.45,0.6716666666666666,1
4173,5716-EZXZN,No,Femenino,No,Sí,Sí,65,Sí,1,Fibra óptica,1,1,0,1,1,0,Semestral,Sí,Tarjeta de crédito (automático),99.05,6416.7,3.3016666666666667,7
4174,5716-LIBJC,No,Femenino,No,No,Sí,13,Sí,1,Fibra óptica,0,1,1,0,1,1,Anual,Sí,Tarjeta de crédito (automático),104.15,1299.1,3.4716666666666667,7
4175,5724-BIDBU,No,Masculino,No,Sí,No,49,Sí,1,DSL,1,0,0,0,0,0,Anual,Sí,Cheque electrónico,55.35,2633.95,1.845,4
4176,5726-CVNYA,No,Femenino,No,Sí,Sí,8,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,19.85,146.6,0.6616666666666667,1
4177,5727-MYATE,No,Masculino,No,Sí,Sí,72,Sí,1,DSL,1,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),90.8,6397.6,3.0266666666666664,9
4178,5729-KLZAR,Sí,Femenino,No,Sí,Sí,4,Sí,0,Fibra óptica,0,0,0,0,0,1,Mensual,No,Cheque electrónico,80.85,302.75,2.695,3
4179,5730-DBDSI,No,Masculino,No,No,No,66,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),19.7,1253.8,0.6566666666666666,1
4180,5730-RIITO,No,Femenino,Sí,No,No,43,No,Sin servicio telefónico,DSL,1,1,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),33.45,1500.25,1.115,3
4181,5732-IKGQH,No,Masculino,Sí,Sí,No,52,Sí,0,Fibra óptica,1,0,1,1,1,1,Anual,Sí,Transferencia bancaria (automática),104.45,5481.25,3.481666666666667,7
4182,5734-EJKXG,No,Femenino,No,No,No,61,Sí,1,Fibra óptica,1,1,1,1,1,1,Anual,Sí,Cheque electrónico,118.6,7365.7,3.953333333333333,9
4183,5736-YEJAX,No,Masculino,No,No,Sí,69,Sí,1,DSL,1,1,1,1,1,0,Semestral,Sí,Tarjeta de crédito (automático),79.45,5502.55,2.6483333333333334,8
4184,5740-YHGTW,No,Masculino,No,Sí,Sí,70,Sí,1,Fibra óptica,1,1,0,0,1,0,Mensual,Sí,Tarjeta de crédito (automático),97.55,6669.05,3.2516666666666665,6
4185,5743-KHMNA,No,Masculino,No,No,No,71,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),25.55,1898.1,0.8516666666666667,2
4186,5747-PMBSQ,Sí,Masculino,Sí,Sí,No,10,Sí,0,Fibra óptica,0,1,1,1,1,0,Mensual,Sí,Cheque por correo,92.5,934.1,3.0833333333333335,6
4187,5748-RNCJT,Sí,Masculino,No,No,No,69,Sí,1,Fibra óptica,0,0,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),106.5,7348.8,3.55,7
4188,5751-USDBL,No,Masculino,No,Sí,Sí,46,Sí,0,DSL,1,0,1,1,1,1,Semestral,No,Cheque por correo,81.0,3846.35,2.7,7
4189,5753-QQWPW,No,Femenino,No,No,No,28,Sí,0,DSL,1,1,0,1,0,0,Anual,Sí,Cheque electrónico,59.9,1654.7,1.9966666666666666,5
4190,5756-JYOJT,No,Femenino,No,No,No,11,Sí,0,DSL,0,0,1,1,0,1,Anual,No,Tarjeta de crédito (automático),64.9,697.25,2.1633333333333336,5
4191,5756-OZRIO,No,Masculino,Sí,Sí,No,61,Sí,1,DSL,0,1,0,0,0,1,Anual,No,Transferencia bancaria (automática),64.05,3902.6,2.135,5
4192,5759-RCVCB,Sí,Femenino,No,No,No,3,No,Sin servicio telefónico,DSL,0,0,0,0,1,0,Mensual,No,Tarjeta de crédito (automático),35.2,108.95,1.1733333333333333,2
4193,5760-FXFVO,No,Masculino,No,No,No,6,Sí,0,Fibra óptica,1,1,0,0,0,0,Mensual,Sí,Cheque electrónico,78.95,494.95,2.631666666666667,4
4194,5760-IFJOZ,No,Masculino,No,No,No,3,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,No,Cheque por correo,107.95,313.6,3.5983333333333336,7
4195,5760-WRAHC,No,Femenino,Sí,No,No,22,Sí,0,DSL,1,0,1,1,0,1,Mensual,Sí,Cheque por correo,69.75,1545.4,2.325,6
4197,5762-TJXGK,No,Femenino,No,No,No,52,No,Sin servicio telefónico,DSL,1,1,1,0,1,1,Semestral,Sí,Transferencia bancaria (automática),58.75,3038.55,1.9583333333333333,6
4198,5766-FTRTS,No,Masculino,No,Sí,No,72,Sí,0,DSL,1,1,1,1,1,1,Semestral,No,Cheque por correo,84.45,6033.1,2.815,8
4200,5766-XQXMQ,Sí,Femenino,No,No,No,29,Sí,0,DSL,1,1,1,0,0,1,Mensual,Sí,Transferencia bancaria (automática),68.85,1970.5,2.295,6
4201,5766-ZJYBB,Sí,Masculino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.4,19.4,0.6466666666666666,1
4202,5774-QPLTF,No,Masculino,No,Sí,Sí,50,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Cheque por correo,20.35,938.95,0.6783333333333333,1
4203,5774-XZTQC,No,Femenino,No,Sí,Sí,7,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.45,150.75,0.6816666666666666,1
4204,5777-KJIRB,No,Femenino,No,No,No,40,Sí,0,DSL,0,0,1,0,0,0,Anual,Sí,Cheque por correo,50.25,2023.55,1.675,3
4205,5777-ZPQNC,No,Femenino,No,No,No,12,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque electrónico,20.15,260.7,0.6716666666666666,1
4206,5778-BVOFB,No,Femenino,No,No,No,9,Sí,0,DSL,0,0,0,1,1,0,Mensual,Sí,Transferencia bancaria (automática),59.5,530.05,1.9833333333333334,4
4207,5780-INQIK,No,Femenino,No,No,No,8,Sí,0,DSL,0,0,0,1,0,0,Mensual,No,Cheque electrónico,49.4,408.25,1.6466666666666667,3
4208,5781-BKHOP,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,1,1,0,1,0,Semestral,No,Transferencia bancaria (automática),100.65,7334.05,3.355,7
4209,5781-RFZRP,No,Masculino,No,Sí,No,71,Sí,1,DSL,1,1,0,1,1,0,Semestral,No,Tarjeta de crédito (automático),73.5,5357.75,2.45,7
